pod_name,node_name,node_group,namespace,owner_kind,owner_name,req_cpu_milli_core,req_mem_byte,limit_cpu_mili_core,limit_mem_bytes
d1023ee08d4dcd4d564ef448627bc089,ip-172-29-34-201.ec2.internal,1,staging,ReplicaSet,b8f45b5fe23ade8b2fa338c66c792512,100,536870912,0,0
05cd2f3d72773cf25124152727351991,ip-172-29-32-104.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
0801279e6e3772a9da233e23c18723e3,ip-172-29-33-50.ec2.internal,1,staging,ReplicaSet,bc38cb567949f9e993d175862b5a8b51,700,4194304000,0,0
37b60e3038077dfec4c3760825291772,ip-172-29-32-58.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
4d83b005664be9bd1170f1f4f3bee845,ip-172-29-32-136.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
f8615a686bc3091fa80fd8aba5094d51,ip-172-29-35-170.ec2.internal,3,staging,ReplicaSet,14b1a13d633c4284224862e522cc7257,1250,6291456000,0,6291456000
b1fdac4ac42ddae94af77a0bed197ac8,ip-172-29-32-136.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,e25a29647f061d69d0c267f3a9d96308,50,536870912,0,0
2bb8c4b7cc0038e3ed43c47b4ed863b9,ip-172-29-35-237.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
86e04e8a771b40d8e7c37ba432a36569,ip-172-29-32-58.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
bfcbd6389891c548ae7baab14082e9af,ip-172-29-33-76.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
01a04ed7a4918a0c8c7ca58d6546332e,ip-172-29-35-237.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
6835b26d6ac30d78d63805dfb446c325,ip-172-29-34-9.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
efa6c5949a013dd1bc12ffb3ec4bb9b7,ip-172-29-35-66.ec2.internal,1,staging,ReplicaSet,7acb8f6de36bbaf14b0eade0e7e789ca,700,4194304000,0,0
c17a7139d973d4ffdf936378c917c928,ip-172-29-33-221.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
d8b981d2eff3f9eeda2d51783272e958,ip-172-29-33-100.ec2.internal,1,staging,ReplicaSet,aea19cdb878331cf85fd75de99f7f341,700,4194304000,0,0
eb7258f593b57845232a2adddff7cf3e,ip-172-29-34-119.ec2.internal,1,monitoring,ReplicaSet,d996858f3528b3d385c4f6d0e0676aa0,0,0,0,0
0536fea7a6d35726203eeb4859d637cc,ip-172-29-34-119.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
b41e78b4ae79d8bb948bfabd0426c332,ip-172-29-33-221.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
2b17ca7537617d91eeb79b2a41b1ce04,ip-172-29-35-30.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
7426bf96443453c811b673115bd77a6b,ip-172-29-33-159.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
5609e7b39cd235c6b61a4599ecbb682a,ip-172-29-33-221.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
191923064082691eb4305a2a8d208e1b,ip-172-29-41-160.ec2.internal,2,kube-system,ReplicaSet,68a2a0c1f9e60cbeadc0a91a5e7d5898,0,0,0,0
d7076446f0b97e346ea9c7a3388815dd,ip-172-29-34-162.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
14686912bf237e01e1d7c31e21698ec0,ip-172-29-34-67.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
938d0d0ba4b0fd0664b54b6977f8007b,ip-172-29-35-206.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
02f9aa4f1487493efbcb3a33db826a6e,ip-172-29-33-50.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
5cf5d453816df1b1b60d1ff54daf9283,ip-172-29-35-125.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
a5913f12d138abc8c73202aa03c04d27,ip-172-29-34-201.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
df4e7cb4604cb466e0d0ec3f3332f89d,ip-172-29-34-152.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
9200bf8e25770f96f778af654095211f,ip-172-29-33-110.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
7e67b7492fa077141ed07d4f5cdb9093,ip-172-29-32-32.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
8324fcf29d779446ef14b59edb8fe34c,ip-172-29-34-162.ec2.internal,1,staging,ReplicaSet,3fe5f7519e5da0be4d2dca4bdf8b447e,50,1610612736,0,0
8bd0f2b1915bbd6b12c17ab072300c4b,ip-172-29-33-110.ec2.internal,1,staging,ReplicaSet,b140d2701ec876715caa98a3bf3e2047,100,536870912,0,0
d8056815f9890ef543af35440de30fd4,ip-172-29-34-77.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
626299431fc00d663eea5d6123cad8dc,ip-172-29-35-206.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
1c8c5fed05cb9b7d892a2cb1835107cc,ip-172-29-33-100.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
1208203ba135ddb756cbd2c2225aadd5,ip-172-29-35-206.ec2.internal,1,staging,ReplicaSet,643facf6c0025f86615845de8687cd38,100,536870912,0,0
85c6c49dc36e15bcf9c807ac85baeccd,ip-172-29-32-70.ec2.internal,1,staging,ReplicaSet,2887f21d659a14ce7bfbf49cec8e822e,100,536870912,0,0
d3c0d1a50ba4eee6a8922a0ee3856daa,ip-172-29-34-112.ec2.internal,1,default,ReplicaSet,fdfa163c8d90d06d6cd27b9a3a1e87ef,0,0,0,0
8ab6aae176bd428473a83c5424fa944b,ip-172-29-32-214.ec2.internal,4,monitoring,ReplicaSet,6e2aad34c32572420418120164a3c053,0,0,0,0
85ad9ba09096a5e6104326fef2fa8928,ip-172-29-32-119.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
81e91c235893154bb76475e08cb0db37,ip-172-29-34-18.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
9c3e85d7ac6a4a2d598eb65d0660be77,ip-172-29-32-70.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
990055eb0329c5abb3f54401de8d69e0,ip-172-29-32-189.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
987ae3ecef054af9eb3f3aa78f77bed6,ip-172-29-35-170.ec2.internal,3,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
504a1e8bde50ebb3ac40f98e4949e9bd,ip-172-29-33-160.ec2.internal,1,staging,ReplicaSet,c393182d636a6df7572c142dec0f5e35,700,4194304000,0,0
8e500bdbd1cfde97bd0b0b280108b58e,ip-172-29-33-218.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
d2ab19952610d09da632df2d443b89c0,ip-172-29-35-206.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,7f293b9ec28ffc7c26cedfa57e2ced0b,50,536870912,0,0
1382750ab956eeba98ddfdd93db45d19,ip-172-29-34-112.ec2.internal,1,staging,ReplicaSet,4024ffac557b39fc7dc4b905222826c9,100,536870912,0,0
e164264d902bc517e9fee550772f864f,ip-172-29-35-118.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
715cb9112fcdb1ab477af24e73830256,ip-172-29-34-115.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,a1b95911b77dc3f1f0d684438cea1210,50,536870912,0,0
4090d34e623b49b62ec8b5d644268e58,ip-172-29-35-93.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
f8ae9448b2c0d0f1c136e247464e8c3f,ip-172-29-34-65.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
2bc4655456e2c14bd81bb1942e7eda18,ip-172-29-34-18.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
3c15988bb96ee3319f81340ff099595a,ip-172-29-34-47.ec2.internal,2,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
17076afdd037bbdcf31c0c1a8742379c,ip-172-29-35-52.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,1598af14987fb6885bf4f83bcaccd0d7,50,536870912,0,0
e0df85a63caee571dcbfec6c40c8ffae,ip-172-29-32-152.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,d5bf9018a2f253ef28d7803e9fd9ff5f,50,536870912,0,0
20663ce068919639e3a6a6c6e6667658,ip-172-29-32-136.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
db29141185c897a24f3a2c8a8a3e2e20,ip-172-29-35-149.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
07087976167685b54835fcd56529e91c,ip-172-29-34-112.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
be276da7a304009ad609e7c022a54bde,ip-172-29-41-160.ec2.internal,2,kube-system,Node,597aa03aff14d34d4c311c1664f31eff,0,0,0,0
5e378fc65cbf3002f8caeab0f3a672dd,ip-172-29-35-30.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
664f869debdcabc281fe1c26aaed2209,ip-172-29-32-232.ec2.internal,1,staging,ReplicaSet,c978300238503b500e71c31116e69c27,50,1572864000,0,0
3bdaad307522c6a96717d201c3cb1d01,ip-172-29-32-136.ec2.internal,1,staging,ReplicaSet,9237a53d650372186d3e3b023e014908,50,1572864000,0,0
f51c03ce9874372c72bc88a2533346da,ip-172-29-32-214.ec2.internal,4,monitoring,ReplicaSet,c67219b54bf4f269c18b9fb06a98d1ec,0,0,0,0
080c6f9e2c5735fd709ee42f78d5e20a,ip-172-29-35-52.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,e9ad9cff8fd274a8eb417c150a52c253,50,536870912,0,0
a8416106cfcab7248b7ee0d6b4aee652,ip-172-29-35-118.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
3be7192711ee783c668bf58a3c65c356,ip-172-29-32-214.ec2.internal,4,monitoring,ReplicaSet,f6117bd1b0017891f86d959d96bd8764,0,0,0,0
35ede151c4c6ddbe7f3d13c74c026337,ip-172-29-32-56.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
c66db1ba617650b0dcd7d1b6c6676408,ip-172-29-32-32.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
177f2ba8f2d8bbc356b9791db9503639,ip-172-29-32-152.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
a3889b72d6a5d73694d131ee4e218aa8,ip-172-29-35-206.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
f6fd599df84d6bbc81074069edc49f05,ip-172-29-33-34.ec2.internal,3,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
f4898c24ce6781d7ed5650298bd92d99,ip-172-29-32-152.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
0ac01414d2f63d6f8f381435349a7978,ip-172-29-35-149.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
41ce3a76a2af8ea249e40743370f7d75,ip-172-29-34-106.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
bdd4d07de0c976823c6ed77f91a469f5,ip-172-29-34-152.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
61add511b50c61cc0ffe408cf6619e22,ip-172-29-32-214.ec2.internal,4,staging,DaemonSet,58d2367cda4fa698cfd262fadc802372,1000,104857600,0,0
c16433eedbcc056fd6962bc8bdd34a9c,ip-172-29-32-32.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
6d3c0ce03e705ac7b9794a6ce5b3811a,ip-172-29-34-77.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
dfbf7c1a17b6376e90d86512c3014bfe,ip-172-29-33-68.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
10c356ec31a81511ca74172cc3df0fa7,ip-172-29-33-160.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
03b4c79af13bea89f5aa4648e9f01afb,ip-172-29-35-30.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
325c51582c183dd1dc41803af8b530c0,ip-172-29-33-50.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
e16f9d133eb48e1c4cce1aadb8c44982,ip-172-29-35-146.ec2.internal,1,gaia-full-test-set9-k8s-42,,d41d8cd98f00b204e9800998ecf8427e,0,0,0,0
39f85c7652f89b7f676e4292698425ad,ip-172-29-34-77.ec2.internal,1,staging,ReplicaSet,6ea888da31358240a32b8b620ffa5c05,150,2684354560,0,0
2be723c3b55c0ade08d008451264ac7e,ip-172-29-41-160.ec2.internal,2,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
fbc42fe6bbc8d1aa903c90a49728394f,ip-172-29-33-23.ec2.internal,1,staging,ReplicaSet,7acb8f6de36bbaf14b0eade0e7e789ca,700,4194304000,0,0
6a90d6e587bb4a7396f8c0f3e36b4d42,ip-172-29-39-173.ec2.internal,2,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
5910b557a9cd7e211ed85d3b58f1d3be,ip-172-29-34-201.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
cc7a598a0aa04cc8ad20cf54f5980757,ip-172-29-35-30.ec2.internal,1,staging,ReplicaSet,a156c51e7d02fc6d7fc563ec304daca2,700,4194304000,0,0
c0337a0078acee5d0e2bef9556d99b2f,ip-172-29-35-118.ec2.internal,1,staging,ReplicaSet,0beba7ac76a2eeae540177493749e24d,100,536870912,0,0
a95adb1807e3d8992cbcc8551ae594e6,ip-172-29-33-160.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
4132fdd52891163399991baaf0e9e0f5,ip-172-29-32-163.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
51e71bb68f9682ab74ece7adcf9cd8bc,ip-172-29-33-50.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
7609b905ebcba73e6a8e901ba1773ffe,ip-172-29-32-70.ec2.internal,1,staging,ReplicaSet,272a7af8096004c151e770fe99bdef4f,2000,3221225472,0,0
348ad729b39536cbaa766337324463df,ip-172-29-32-232.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,205a01f3bd34cd3a9fbffb556c7ff34b,50,536870912,0,0
ac8231af26ec43055a1da399d646151d,ip-172-29-43-114.ec2.internal,0,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
361f3c252d7be82b2896af4d7def5e90,ip-172-29-32-144.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
51e84e3d14ec2690c472b46e90dcb394,ip-172-29-35-206.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
d7eab92ec17d588c9a812293ae8f2523,ip-172-29-32-119.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
b6fe911e97fbc765ed015cbec4c20ea2,ip-172-29-32-56.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,117d5e38d7603d2e50ede728df2c44c6,50,536870912,0,0
9e35a9670d30c72ad6e95d4982b23583,ip-172-29-32-119.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
5e15b4c1f869c756d16f4279954f462a,ip-172-29-40-88.ec2.internal,0,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
380bd3e439a3a975ab78842c6b270737,ip-172-29-33-23.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
81be5ee00ac2f28db43d53d29f98b7bc,ip-172-29-32-189.ec2.internal,1,staging,ReplicaSet,8d8d03f9792d2e9bbdb72ffb8554de41,100,1073741824,0,0
d0b3920babd91bd5552c85ebc6a5abfb,ip-172-29-35-149.ec2.internal,1,staging,ReplicaSet,ada40a9872ac7cb658d4cf0ecf4b2fdf,250,4194304000,0,0
89a29aec47d34cb7353c666946470c63,ip-172-29-33-68.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
65bbaf8d7b441fb2273f17aa065417c1,ip-172-29-32-189.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
e963456b7623328cb56182322404dbdb,ip-172-29-34-67.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
792bb0d274c60d063975fd9daf0c8ff0,ip-172-29-34-225.ec2.internal,1,staging,ReplicaSet,a59be5d77cab28a6fb7d03e98fb05590,100,536870912,0,0
ffe7d0bf4bcff7724e3007adb14b8407,ip-172-29-35-30.ec2.internal,1,gaia-full-test-set9-k8s-42,ReplicaSet,f94fd033f14e305a6fb0b0f81a1bac49,50,536870912,0,0
0c4abd46dbaac71b58465cb999fbe036,ip-172-29-34-65.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
08c293840a44960e35b72dac5dcc64f8,ip-172-29-32-58.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
9803c550783556eb47d48b2dda13b880,ip-172-29-32-214.ec2.internal,4,monitoring,ReplicaSet,8fd343fbd0a359b714ff2453f5bca5aa,0,0,0,0
8392c0920b6d411fd53095f33db5e103,ip-172-29-32-136.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
75ba0c85507e2f9ce22aea9e49561f07,ip-172-29-43-114.ec2.internal,0,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
f3dae142e25b1ac4a0d13fef63a17315,ip-172-29-39-173.ec2.internal,2,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
61ea3f19230843de67385f343e9c3c4d,ip-172-29-34-112.ec2.internal,1,demo,ReplicaSet,b41f54b1727214bd60d33ac8025ddd71,250,67108864,500,134217728
8561bec2256ba384ccd9231eebb444eb,ip-172-29-34-106.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
affe4453eb12514f6f21d80ca8ab538f,ip-172-29-32-152.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
899d71ed968d89ed7d3b9bfb54caf897,ip-172-29-32-70.ec2.internal,1,staging,ReplicaSet,8a5553e2b383cd72668392cc74883365,100,536870912,0,0
0a734faa5b73f649b6a491f5261713ed,ip-172-29-34-115.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
be1aa54f122ae04e123b1e34dada48e2,ip-172-29-33-221.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
b0f4a5b5646020ee7d2a5af83c047aa2,ip-172-29-33-153.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
ce34d317f5cc80e167f1b593081a8ff4,ip-172-29-35-125.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
41b6ff9d5794ea40720ab5fc3f721f43,ip-172-29-34-45.ec2.internal,1,staging,ReplicaSet,7ec7670098a72481ecf0045900a8fdc7,50,2147483648,0,0
d8d0e475425de830d6d39d5319485d20,ip-172-29-34-142.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
2d54f38883012ca210efcafca85e6d2d,ip-172-29-35-252.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
c7ebe6cb989838fa64f8d5c55bf9998b,ip-172-29-34-17.ec2.internal,1,staging,ReplicaSet,7acb8f6de36bbaf14b0eade0e7e789ca,700,4194304000,0,0
5906767989bb9d9c2ecfb882838e46e9,ip-172-29-34-142.ec2.internal,1,gaia-full-test-set9-k8s-42,ReplicaSet,e8991674ee3737425ff00d3710f6cb58,25,134217728,0,0
3520b1fe73f5620f4e976adef895ed68,ip-172-29-34-142.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
64001733fa8d7cb02a22910cb2983197,ip-172-29-34-9.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
14cc4eaa6876ba04f245670a6389b414,ip-172-29-34-18.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
3a1d2276cf565282083bb2f85ec6cae4,ip-172-29-32-79.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
bec8fa38c990eddea6aac93d48779a5f,ip-172-29-33-159.ec2.internal,1,staging,ReplicaSet,643facf6c0025f86615845de8687cd38,100,536870912,0,0
6978277c7b10c220002cd526c1e83d0e,ip-172-29-32-136.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,cdffd9b8c3425cb453710616969df771,50,536870912,0,0
f3308b8fc35f68cb28326192682a008f,ip-172-29-35-241.ec2.internal,1,staging,ReplicaSet,e4260a59a828569bd7127a726b7d539d,50,1572864000,0,0
043a646d3622a9fb4e082e04810eab51,ip-172-29-34-152.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,22b2786f10476ee7e794569f8a60ae0e,50,268435456,0,0
fc153679f70cdf5bccab7543c0e8c417,ip-172-29-32-58.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,ceed4a9941445d936d51cba4d90c27b2,50,536870912,0,0
f77451b7cc0b7b7b055901de3cbc28b2,ip-172-29-34-17.ec2.internal,1,gaia-full-test-set9-k8s-42,ReplicaSet,e25a29647f061d69d0c267f3a9d96308,50,536870912,0,0
10241fd2bb53cec40182b8f289cd3028,ip-172-29-35-252.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
102242f6a90c276a41dbfceb9fae4bf6,ip-172-29-33-159.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
73a68ba0cf8b1d013ac59b7f49e029c8,ip-172-29-33-153.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
54a5a62e8c9bcb4ea77fa42782fd1c79,ip-172-29-34-9.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
1af90a7981157cedfbb80cf42d61205d,ip-172-29-33-221.ec2.internal,1,staging,ReplicaSet,b8f45b5fe23ade8b2fa338c66c792512,100,536870912,0,0
1944c565d1d7678566833392c119b4af,ip-172-29-34-77.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
fbf2a3e74a7b2fc63d1d19526b0df790,ip-172-29-33-218.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
b7dd8addb7597b026f5a9c01549361f5,ip-172-29-34-152.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
97a3bad5959940e142e81172b5b40f12,ip-172-29-34-65.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
25444f3076a7be8d0ed024ca6ebc481d,ip-172-29-34-166.ec2.internal,0,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
5728646261fd1ecab65c4f0950eed241,ip-172-29-35-30.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,f94fd033f14e305a6fb0b0f81a1bac49,50,536870912,0,0
8fa3fdc33602b51dd10762a2cdcef305,ip-172-29-32-32.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
db7f4ce76cc7c665373f8023b1723fa8,ip-172-29-34-18.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
edf04f4f05fb0dfa8e1bcf74d5701507,ip-172-29-32-163.ec2.internal,1,staging,ReplicaSet,8cbf22d41e5c92c105440156e72df777,50,1073741824,0,0
a8c09ed580a9303b04d2494152945308,ip-172-29-34-119.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
7684eea29856bd44348b9883e3ce756d,ip-172-29-34-152.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,3116bb93fac455da080aa1590b106831,50,805306368,0,0
4ad672e21f338263708911a55ecd2f6f,ip-172-29-32-214.ec2.internal,4,monitoring,ReplicaSet,eeda5d54ec24d659fed7cf7334d49136,0,0,0,0
67f28aad88c501c9f98bd31a15727dbf,ip-172-29-40-88.ec2.internal,0,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
47d8e1968d1ceb24cc0ff53f4b293587,ip-172-29-32-58.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
852f0786456be418176035066dc44e40,ip-172-29-33-100.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
